<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
23/09/20;20:00:00;302.4100000;303.1900000;302.2700000;303.1100000;25068
23/09/20;20:30:00;303.2600000;303.2600000;302.4400000;302.4900000;20826
23/09/20;21:00:00;302.5100000;302.5800000;301.3300000;301.6500000;45806
23/09/20;21:30:00;301.6300000;301.6300000;299.5000000;299.7400000;73374
23/09/20;22:00:00;299.7000000;300.0100000;298.3800000;298.5300000;70434
23/09/20;22:30:00;298.5500000;298.8900000;297.5500000;298.6300000;66385
23/09/20;23:00:00;298.4900000;298.8800000;297.1700000;297.6200000;111865
23/09/20;23:30:00;297.5600000;298.0900000;297.5600000;298.0800000;291
24/09/20;00:00:00;298.0900000;298.1000000;298.0000000;298.1000000;416
24/09/20;00:30:00;298.0000000;298.0000000;297.8500000;297.8500000;59
24/09/20;01:00:00;297.7500000;297.7900000;297.5000000;297.7900000;46
24/09/20;01:30:00;298.1000000;298.1000000;298.1000000;298.1000000;3
24/09/20;02:00:00;298.3600000;298.3600000;298.0000000;298.0000000;502
24/09/20;15:00:00;297.0500000;297.0500000;297.0000000;297.0000000;105
24/09/20;15:30:00;296.7500000;297.1800000;296.4000000;296.8200000;1263
24/09/20;16:00:00;296.6000000;296.6000000;295.5000000;295.9000000;1431
24/09/20;16:30:00;295.7800000;296.3500000;295.4000000;296.3000000;1674
24/09/20;17:00:00;296.3300000;297.8200000;295.0400000;297.2400000;95957
24/09/20;17:30:00;297.3500000;299.4800000;297.3500000;297.7400000;62858
24/09/20;18:00:00;297.6800000;298.1800000;296.3700000;298.1500000;57261
24/09/20;18:30:00;298.1100000;298.4500000;296.9600000;298.0300000;41268
24/09/20;19:00:00;297.9900000;299.3800000;297.9200000;299.3800000;39827
24/09/20;19:30:00;299.3900000;300.0800000;299.2900000;299.6400000;37610
24/09/20;20:00:00;299.6100000;299.9400000;298.4800000;299.9100000;83607
24/09/20;20:30:00;299.8600000;301.1400000;299.8400000;301.0300000;38213
24/09/20;21:00:00;301.0500000;301.4600000;300.4400000;300.5300000;37476
24/09/20;21:30:00;300.6400000;300.7800000;299.1700000;299.4200000;24791
24/09/20;22:00:00;299.4500000;300.3300000;297.8800000;297.9400000;38108
24/09/20;22:30:00;298.0100000;298.7700000;296.9700000;297.3200000;47188
24/09/20;23:00:00;297.3200000;299.1400000;296.9400000;298.4500000;59303
24/09/20;23:30:00;298.3900000;298.8200000;298.3900000;298.5300000;3651
25/09/20;00:00:00;298.7000000;299.0300000;298.5900000;299.0000000;1760
25/09/20;00:30:00;298.8300000;298.9100000;298.8300000;298.9100000;10
25/09/20;15:00:00;296.5500000;297.7000000;296.3400000;297.6200000;2002
25/09/20;15:30:00;297.8000000;297.8300000;297.5300000;297.6200000;2110
25/09/20;16:00:00;297.6300000;298.0500000;297.3300000;298.0000000;1426
25/09/20;16:30:00;298.2400000;298.2600000;297.5500000;297.6000000;1899
25/09/20;17:00:00;297.5700000;298.6300000;297.2400000;298.4000000;52313
25/09/20;17:30:00;298.4300000;299.1400000;296.7200000;299.0000000;50661
25/09/20;18:00:00;298.9800000;300.0700000;298.6500000;299.5600000;49705
25/09/20;18:30:00;299.7500000;300.6000000;299.1200000;300.2400000;30227
25/09/20;19:00:00;300.2500000;300.4900000;299.1900000;299.2300000;21841
25/09/20;19:30:00;299.2800000;300.5500000;299.2800000;299.9000000;29807
25/09/20;20:00:00;299.9100000;300.5400000;299.6200000;300.4800000;24917
25/09/20;20:30:00;300.4100000;301.1000000;300.2400000;300.9300000;30063
25/09/20;21:00:00;301.0000000;301.7600000;300.9400000;301.6300000;23429
25/09/20;21:30:00;301.6000000;302.3500000;301.5800000;302.2900000;27774
25/09/20;22:00:00;302.2800000;302.7100000;301.9400000;302.6600000;20887
25/09/20;22:30:00;302.6500000;304.0400000;302.6100000;303.8000000;45827
25/09/20;23:00:00;303.8000000;303.8200000;302.7700000;303.2300000;107791
25/09/20;23:30:00;303.2200000;303.4900000;302.9500000;303.4900000;759
26/09/20;00:00:00;303.3500000;303.4200000;303.2000000;303.2000000;2148
26/09/20;00:30:00;302.8600000;302.8600000;302.8600000;302.8600000;25
28/09/20;15:00:00;307.0400000;307.1300000;307.0400000;307.1300000;400
28/09/20;15:30:00;307.4000000;307.6000000;307.4000000;307.5300000;573
28/09/20;16:00:00;307.5600000;307.6100000;307.4700000;307.5500000;1709
28/09/20;16:30:00;307.5000000;307.5000000;307.2100000;307.4700000;2656
28/09/20;17:00:00;307.4600000;307.9600000;306.4400000;306.9600000;78623
28/09/20;17:30:00;307.0000000;308.6700000;306.6200000;308.2000000;53067
28/09/20;18:00:00;308.1300000;308.5500000;307.0300000;307.2900000;32278
28/09/20;18:30:00;307.3500000;308.0900000;307.2200000;307.9000000;20278
28/09/20;19:00:00;307.8900000;308.3400000;307.5900000;307.8200000;12640
28/09/20;19:30:00;307.7900000;307.9000000;307.3500000;307.6300000;12747
28/09/20;20:00:00;307.6200000;308.3300000;307.4000000;308.3100000;12306
28/09/20;20:30:00;308.3400000;308.5500000;307.9800000;308.3800000;11388
28/09/20;21:00:00;308.4700000;308.8500000;308.4600000;308.6900000;9263
28/09/20;21:30:00;308.6900000;308.8900000;308.3200000;308.6100000;19409
28/09/20;22:00:00;308.6900000;309.0300000;308.5400000;308.8200000;8747
28/09/20;22:30:00;308.7800000;308.8100000;308.2200000;308.6600000;29965
28/09/20;23:00:00;308.6500000;308.6600000;307.7500000;308.3200000;66075
28/09/20;23:30:00;308.3500000;308.6700000;308.1100000;308.5800000;2156
29/09/20;00:00:00;308.6300000;309.0000000;308.6300000;308.8200000;203
29/09/20;01:30:00;308.7700000;309.0000000;308.7700000;309.0000000;1112
29/09/20;15:00:00;306.9000000;306.9000000;306.8700000;306.8700000;203
29/09/20;15:30:00;306.6700000;306.8000000;306.5000000;306.8000000;68
29/09/20;16:00:00;306.9200000;306.9200000;306.9200000;306.9200000;100
29/09/20;16:30:00;307.0000000;307.0000000;306.7900000;306.8100000;595
29/09/20;17:00:00;306.8100000;307.2100000;306.3100000;306.6600000;46838
29/09/20;17:30:00;306.7300000;307.3800000;306.4800000;307.2500000;13514
29/09/20;18:00:00;306.3500000;306.3500000;305.6000000;305.9200000;14843
29/09/20;18:30:00;305.8800000;306.1000000;305.4600000;305.7900000;15936
29/09/20;19:00:00;305.8000000;306.2100000;304.8100000;305.1700000;18427
29/09/20;19:30:00;305.1900000;305.2100000;304.7400000;305.1500000;13979
29/09/20;20:00:00;305.2100000;305.6700000;305.0400000;305.6200000;6163
29/09/20;20:30:00;305.6100000;305.6300000;304.6700000;305.5200000;18458
29/09/20;21:00:00;305.5300000;306.4600000;305.5300000;306.1500000;16346
29/09/20;21:30:00;306.1400000;306.4400000;305.8500000;306.4200000;18949
29/09/20;22:00:00;306.3700000;306.6300000;306.1900000;306.2200000;15056
29/09/20;22:30:00;306.2300000;306.6200000;305.8500000;305.9900000;32750
29/09/20;23:00:00;306.0100000;306.1700000;305.3300000;305.4100000;82816
29/09/20;23:30:00;305.3600000;306.2200000;305.3600000;306.0900000;2507
30/09/20;00:00:00;306.1800000;306.2500000;305.8700000;305.8700000;625
30/09/20;00:30:00;305.7400000;305.7400000;305.7400000;305.7400000;75
30/09/20;01:30:00;305.7900000;306.0000000;305.7900000;306.0000000;14
30/09/20;02:00:00;305.9700000;305.9700000;305.9700000;305.9700000;500
30/09/20;15:00:00;304.5200000;304.5200000;304.5000000;304.5000000;102
30/09/20;15:30:00;304.3500000;304.7500000;304.0900000;304.7500000;570
30/09/20;16:00:00;305.1500000;306.0400000;305.1500000;305.8100000;676
30/09/20;16:30:00;306.2400000;306.2600000;305.9800000;305.9900000;1530
30/09/20;17:00:00;306.1200000;307.9000000;305.9800000;307.7900000;50200
30/09/20;17:30:00;307.8500000;308.9400000;307.7600000;308.5800000;49000
30/09/20;18:00:00;308.6400000;309.1800000;308.4900000;308.5500000;30652
30/09/20;18:30:00;308.5900000;309.6700000;308.3700000;309.4200000;27560
30/09/20;19:00:00;309.4200000;309.5200000;308.8700000;309.4200000;10854
30/09/20;19:30:00;309.4600000;310.0300000;309.4200000;309.9500000;16622
30/09/20;20:00:00;310.0000000;310.0900000;309.4000000;309.6500000;19975
30/09/20;20:30:00;309.6900000;309.7000000;308.8700000;309.2400000;29285
30/09/20;21:00:00;309.2500000;310.0500000;309.2500000;310.0500000;21542
30/09/20;21:30:00;310.0500000;310.7400000;308.3000000;309.2400000;49180
30/09/20;22:00:00;308.8900000;309.1100000;307.0300000;308.6500000;84058
30/09/20;22:30:00;308.4600000;308.8000000;305.8300000;306.9800000;116021
30/09/20;23:00:00;306.8300000;308.9700000;306.4200000;307.4900000;206965
30/09/20;23:30:00;307.6000000;307.7900000;306.3200000;306.7300000;13615
01/10/20;00:00:00;306.8600000;306.8600000;306.3600000;306.6600000;959
01/10/20;00:30:00;306.8100000;307.2700000;306.8100000;307.2000000;28
01/10/20;01:30:00;307.2400000;308.1100000;307.2000000;308.1100000;2038
01/10/20;15:00:00;311.0000000;311.1300000;310.9600000;310.9600000;401
01/10/20;15:30:00;310.8300000;310.8300000;310.2400000;310.6000000;1056
01/10/20;16:00:00;310.7000000;310.7000000;310.4200000;310.5300000;598
01/10/20;16:30:00;310.1600000;310.4200000;309.7600000;310.1600000;7153
01/10/20;17:00:00;310.1800000;311.1400000;309.2700000;309.3700000;92280
01/10/20;17:30:00;309.3300000;309.6300000;308.2900000;308.5900000;55552
01/10/20;18:00:00;308.7500000;309.9300000;308.6500000;309.1300000;38309
01/10/20;18:30:00;309.3200000;309.8500000;308.4500000;309.7500000;51583
01/10/20;19:00:00;309.7800000;310.1500000;309.3700000;309.7800000;30204
01/10/20;19:30:00;309.7500000;309.7800000;308.9100000;309.7100000;26051
01/10/20;20:00:00;309.7000000;309.9300000;309.4100000;309.7100000;12101
01/10/20;20:30:00;309.7400000;310.1700000;309.2400000;309.4200000;17679
01/10/20;21:00:00;309.4500000;309.6900000;308.5500000;308.8700000;15271
01/10/20;21:30:00;308.9400000;309.4400000;307.7900000;308.9300000;59686
01/10/20;22:00:00;308.8900000;309.7300000;308.8900000;309.5400000;41399
01/10/20;22:30:00;309.6000000;309.9200000;308.6000000;308.7400000;22238
01/10/20;23:00:00;308.6900000;309.6900000;308.5200000;309.6700000;81074
01/10/20;23:30:00;309.5500000;309.9700000;309.2900000;309.4700000;1232
02/10/20;00:00:00;309.3500000;309.5900000;309.3500000;309.5900000;105
02/10/20;00:30:00;309.3800000;309.5600000;309.3800000;309.5600000;20
02/10/20;01:00:00;309.6100000;309.6100000;309.5600000;309.5600000;2
02/10/20;01:30:00;309.7900000;309.8000000;309.2700000;309.2800000;325
02/10/20;02:00:00;309.0800000;310.0000000;309.0800000;310.0000000;774
02/10/20;15:00:00;304.6200000;304.7400000;304.4200000;304.5500000;1200
02/10/20;15:30:00;304.3800000;305.6900000;304.3800000;305.6900000;2061
02/10/20;16:00:00;305.2800000;305.5200000;304.0000000;304.5600000;4113
02/10/20;16:30:00;304.3800000;304.7100000;303.7600000;304.6500000;3613
02/10/20;17:00:00;304.6200000;307.1400000;304.2500000;306.8400000;82969
02/10/20;17:30:00;306.8700000;308.0800000;306.7900000;307.7400000;39978
02/10/20;18:00:00;307.6500000;307.7700000;306.5000000;307.3700000;29371
02/10/20;18:30:00;307.2800000;308.0300000;306.8200000;307.5100000;63048
02/10/20;19:00:00;307.5100000;307.5700000;305.6500000;305.7100000;39472
02/10/20;19:30:00;305.6000000;308.5800000;304.9700000;307.8100000;80732
02/10/20;20:00:00;307.8500000;308.5500000;307.5300000;308.1200000;43044
02/10/20;20:30:00;308.1500000;308.5000000;307.6200000;308.2400000;21500
02/10/20;21:00:00;308.3300000;308.3300000;306.7100000;307.2900000;42351
02/10/20;21:30:00;307.2700000;308.3500000;307.2400000;308.0300000;18671
02/10/20;22:00:00;308.0800000;308.2500000;307.4500000;307.9400000;49610
02/10/20;22:30:00;307.8600000;308.2600000;306.9600000;307.7300000;37375
02/10/20;23:00:00;307.6900000;308.2500000;306.5300000;306.7300000;53393
02/10/20;23:30:00;306.7600000;307.2900000;306.6600000;307.0900000;1069
03/10/20;00:00:00;307.0800000;307.4700000;306.9600000;307.4400000;1266
03/10/20;00:30:00;307.1900000;307.1900000;306.0500000;306.2500000;61
03/10/20;01:00:00;306.0100000;306.0100000;305.0000000;305.0000000;41
03/10/20;01:30:00;305.1600000;305.1600000;305.1500000;305.1500000;12
05/10/20;15:30:00;308.7500000;308.7500000;308.6500000;308.6500000;392
05/10/20;16:00:00;308.6500000;308.6500000;308.5800000;308.5800000;11
05/10/20;16:30:00;308.8400000;308.8400000;308.7400000;308.7600000;626
05/10/20;17:00:00;308.7200000;309.7700000;308.7200000;309.1900000;59123
05/10/20;17:30:00;309.2300000;310.3600000;309.2300000;310.1800000;54610
05/10/20;18:00:00;310.2100000;311.0400000;310.2100000;310.7500000;32612
05/10/20;18:30:00;310.7500000;311.2800000;310.6700000;310.9700000;18180
05/10/20;19:00:00;310.9400000;310.9900000;310.6600000;310.8700000;12586
05/10/20;19:30:00;310.9100000;311.0600000;310.7500000;311.0300000;7751
05/10/20;20:00:00;311.0000000;311.1200000;310.9100000;311.0700000;7243
05/10/20;20:30:00;311.1200000;311.1800000;310.7100000;310.9100000;6471
05/10/20;21:00:00;310.9200000;310.9300000;310.2700000;310.3800000;12679
05/10/20;21:30:00;310.3700000;310.6900000;310.0800000;310.5000000;12215
05/10/20;22:00:00;310.5000000;311.5900000;310.5000000;311.5900000;25456
05/10/20;22:30:00;311.5500000;312.2400000;311.3600000;312.1900000;23552
05/10/20;23:00:00;312.2100000;312.3000000;311.8000000;312.0600000;73345
05/10/20;23:30:00;311.7900000;311.9200000;311.6800000;311.6800000;471
06/10/20;00:00:00;311.7300000;311.7500000;311.6500000;311.6700000;22
06/10/20;00:30:00;311.7500000;311.7500000;311.7500000;311.7500000;10
06/10/20;01:00:00;311.7000000;311.7000000;311.7000000;311.7000000;5
06/10/20;01:30:00;311.6800000;311.6800000;311.6800000;311.6800000;500
06/10/20;15:00:00;311.8600000;311.8600000;311.8200000;311.8200000;300
06/10/20;15:30:00;312.0400000;312.0400000;312.0400000;312.0400000;5
06/10/20;16:00:00;312.2800000;312.3800000;312.1600000;312.1600000;66
06/10/20;16:30:00;312.2600000;312.4200000;312.2300000;312.2600000;708
06/10/20;17:00:00;312.2700000;312.5500000;311.5000000;311.7800000;51924
06/10/20;17:30:00;311.7700000;312.8300000;311.7700000;312.6100000;20842
06/10/20;18:00:00;312.6300000;312.8100000;311.5000000;312.2800000;23981
06/10/20;18:30:00;312.2800000;312.5100000;311.3800000;311.8000000;29485
06/10/20;19:00:00;311.7600000;312.1500000;311.1100000;311.3500000;26010
06/10/20;19:30:00;311.3800000;312.0900000;311.3800000;311.9100000;20650
06/10/20;20:00:00;311.9100000;312.6800000;311.7800000;312.6200000;19342
06/10/20;20:30:00;312.6500000;313.2200000;312.5200000;312.8300000;14277
06/10/20;21:00:00;312.8200000;313.0900000;312.5600000;312.7600000;28097
06/10/20;21:30:00;312.7500000;313.5100000;312.6600000;313.3500000;38834
06/10/20;22:00:00;313.4000000;314.3000000;308.4100000;309.6300000;146134
06/10/20;22:30:00;309.4100000;309.4600000;307.3800000;308.7300000;105370
06/10/20;23:00:00;308.7600000;309.7000000;307.2200000;307.6600000;90386
06/10/20;23:30:00;307.7000000;308.1600000;307.5400000;307.6900000;5388
07/10/20;00:00:00;307.9300000;307.9300000;306.2300000;306.2300000;1028
07/10/20;00:30:00;306.1400000;306.5700000;306.1400000;306.5700000;119
07/10/20;01:00:00;307.7800000;307.9200000;307.7800000;307.9200000;12
07/10/20;01:30:00;306.5500000;306.8700000;306.4800000;306.8700000;1328
07/10/20;02:00:00;307.3300000;307.3300000;307.1200000;307.1600000;1090
07/10/20;15:30:00;310.1700000;310.4400000;310.1700000;310.4400000;150
07/10/20;16:00:00;310.4500000;310.6000000;310.3800000;310.3900000;762
07/10/20;16:30:00;310.3800000;310.6300000;310.3800000;310.6300000;3444
07/10/20;17:00:00;310.6800000;311.8100000;310.6800000;311.4100000;44551
07/10/20;17:30:00;311.4300000;311.8600000;310.8700000;311.7500000;21971
07/10/20;18:00:00;311.7200000;312.1000000;311.4800000;311.8800000;18720
07/10/20;18:30:00;312.0100000;312.2200000;311.5800000;311.8500000;13659
07/10/20;19:00:00;311.9400000;312.0900000;311.7600000;311.7900000;8846
07/10/20;19:30:00;311.8000000;312.0000000;311.0000000;311.4800000;12608
07/10/20;20:00:00;311.6300000;311.9500000;311.5500000;311.9300000;8425
07/10/20;20:30:00;312.0000000;312.2000000;311.9700000;312.1300000;5571
07/10/20;21:00:00;312.1400000;313.0800000;312.1400000;312.7000000;16399
07/10/20;21:30:00;312.7700000;313.5400000;312.5700000;313.4300000;19200
07/10/20;22:00:00;313.4400000;313.6000000;312.9700000;313.4900000;18084
07/10/20;22:30:00;313.4700000;313.8300000;313.3900000;313.5500000;21997
07/10/20;23:00:00;313.5500000;313.7100000;312.9800000;312.9800000;48536
07/10/20;23:30:00;313.0100000;313.0800000;312.7400000;312.9900000;4302
08/10/20;00:00:00;313.0300000;313.1500000;312.9700000;313.0700000;1163
08/10/20;00:30:00;313.1200000;313.1200000;312.9700000;313.0500000;511
08/10/20;01:30:00;313.3400000;313.3400000;313.3400000;313.3400000;100
08/10/20;02:00:00;313.3400000;313.3400000;313.3400000;313.3400000;6
08/10/20;15:00:00;314.1200000;314.3900000;314.1000000;314.3900000;500
08/10/20;15:30:00;314.5000000;315.1000000;314.5000000;314.9800000;3486
08/10/20;16:00:00;314.9700000;314.9700000;314.5600000;314.9300000;1149
08/10/20;16:30:00;314.8800000;315.0000000;314.8600000;314.9900000;172
08/10/20;17:00:00;314.9600000;315.2800000;314.4800000;315.2100000;59351
08/10/20;17:30:00;315.2700000;315.5000000;314.4800000;314.9300000;36929
08/10/20;18:00:00;314.9000000;315.5900000;314.9000000;315.1100000;28465
08/10/20;18:30:00;315.0900000;315.5400000;314.7700000;314.8400000;27411
08/10/20;19:00:00;314.7900000;315.0000000;314.0500000;314.5900000;39102
08/10/20;19:30:00;314.5900000;315.4200000;314.5500000;315.3400000;26137
08/10/20;20:00:00;315.3700000;315.5000000;315.1700000;315.3700000;13538
08/10/20;20:30:00;315.4100000;315.4400000;314.9600000;315.1100000;11875
08/10/20;21:00:00;315.1500000;315.3100000;314.9900000;314.9900000;15591
08/10/20;21:30:00;314.9600000;315.5600000;314.9000000;315.4200000;7868
08/10/20;22:00:00;315.4600000;315.7000000;315.4000000;315.5300000;18114
08/10/20;22:30:00;315.5300000;315.7400000;315.1300000;315.6200000;79448
08/10/20;23:00:00;315.6600000;315.8500000;315.4700000;315.7500000;33930
08/10/20;23:30:00;315.6900000;315.7700000;315.6100000;315.7700000;2121
09/10/20;00:00:00;315.8000000;316.5700000;315.7700000;316.5300000;3277
09/10/20;00:30:00;316.4600000;316.4600000;316.4100000;316.4500000;88
09/10/20;01:30:00;316.8400000;317.1800000;316.6500000;317.1800000;1519
09/10/20;02:00:00;317.1600000;317.1600000;317.1600000;317.1600000;100
09/10/20;15:30:00;317.1300000;317.3000000;317.1300000;317.2300000;1063
09/10/20;16:00:00;317.2000000;317.5100000;317.2000000;317.5100000;8
09/10/20;16:30:00;317.7200000;317.7200000;317.4400000;317.4500000;411
09/10/20;17:00:00;317.5000000;317.9300000;317.0600000;317.4400000;43193
09/10/20;17:30:00;317.4400000;317.5600000;316.8300000;316.9300000;28376
09/10/20;18:00:00;316.9100000;317.5200000;316.9100000;317.4300000;32791
09/10/20;18:30:00;317.5200000;317.8700000;317.5000000;317.7500000;11250
09/10/20;19:00:00;317.7500000;318.9500000;317.7400000;318.7700000;44447
09/10/20;19:30:00;318.7400000;319.0500000;318.3600000;318.5600000;20590
09/10/20;20:00:00;318.5900000;318.8400000;318.3700000;318.5000000;18355
09/10/20;20:30:00;318.5100000;318.6300000;318.2300000;318.3300000;10127
09/10/20;21:00:00;318.3300000;318.6700000;318.2300000;318.6400000;6802
09/10/20;21:30:00;318.6500000;318.6700000;318.0700000;318.1700000;21717
09/10/20;22:00:00;318.1800000;318.4400000;317.8000000;318.1800000;52114
09/10/20;22:30:00;318.1600000;318.7400000;318.0700000;318.6400000;26233
09/10/20;23:00:00;318.6700000;318.6700000;317.9800000;318.6100000;58232
09/10/20;23:30:00;318.5500000;318.9400000;318.5000000;318.9400000;984
10/10/20;00:00:00;319.0800000;319.5800000;319.0800000;319.4400000;3598
10/10/20;00:30:00;319.2500000;319.2500000;319.2200000;319.2200000;59
12/10/20;15:00:00;320.4500000;320.4500000;320.4500000;320.4500000;100
12/10/20;15:30:00;320.8000000;321.0300000;320.8000000;321.0300000;311
12/10/20;16:00:00;321.1700000;321.1700000;321.1700000;321.1700000;2200
12/10/20;16:30:00;321.2500000;321.3000000;321.1300000;321.1400000;8208
12/10/20;17:00:00;321.1400000;321.3600000;320.7000000;321.0000000;33148
12/10/20;17:30:00;321.0500000;321.7000000;320.8500000;321.6500000;19195
12/10/20;18:00:00;321.7000000;322.3800000;321.5400000;322.1900000;11950
12/10/20;18:30:00;322.3100000;323.3000000;322.2700000;323.1600000;9768
12/10/20;19:00:00;323.1100000;323.4600000;322.9300000;323.0800000;8616
12/10/20;19:30:00;323.1300000;324.2800000;323.0900000;324.1600000;19810
12/10/20;20:00:00;324.1400000;324.5700000;324.0200000;324.1500000;17830
12/10/20;20:30:00;324.2000000;324.8300000;323.8900000;324.7500000;15662
12/10/20;21:00:00;324.8000000;325.0000000;324.3800000;324.5700000;15401
12/10/20;21:30:00;324.6100000;325.1600000;324.5600000;325.1400000;16841
12/10/20;22:00:00;325.1800000;325.2100000;324.5500000;324.7300000;21552
12/10/20;22:30:00;324.7700000;324.9600000;324.1900000;324.6200000;30776
12/10/20;23:00:00;324.6500000;324.6500000;323.5400000;323.7600000;98128
12/10/20;23:30:00;323.7200000;324.5600000;323.6000000;324.5600000;5177
13/10/20;00:00:00;324.4900000;324.5600000;324.3000000;324.3700000;3459
13/10/20;01:00:00;324.5800000;324.5800000;324.5800000;324.5800000;8
13/10/20;01:30:00;324.5800000;324.6700000;324.5800000;324.6700000;1000
13/10/20;02:00:00;324.3800000;324.3800000;324.3800000;324.3800000;5
13/10/20;15:00:00;324.2100000;324.2100000;323.8000000;323.8000000;610
13/10/20;15:30:00;324.0000000;324.1400000;323.9200000;323.9200000;477
13/10/20;16:00:00;323.7300000;323.7300000;323.3000000;323.3000000;604
13/10/20;16:30:00;323.4200000;323.6200000;323.1000000;323.5800000;2543
13/10/20;17:00:00;323.6700000;323.7300000;322.5500000;323.2200000;57891
13/10/20;17:30:00;323.2400000;323.4300000;322.1600000;322.9000000;29322
13/10/20;18:00:00;322.7700000;322.9500000;322.0900000;322.7900000;38322
13/10/20;18:30:00;322.8100000;323.2500000;322.6100000;323.0200000;22633
13/10/20;19:00:00;323.0200000;323.2100000;322.5300000;322.9000000;16245
13/10/20;19:30:00;322.9400000;322.9800000;322.1400000;322.7800000;17881
13/10/20;20:00:00;322.8000000;322.8000000;322.3400000;322.7400000;9043
13/10/20;20:30:00;322.7300000;323.0000000;321.8200000;322.4800000;25302
13/10/20;21:00:00;322.5100000;322.6500000;321.3400000;321.5600000;17243
13/10/20;21:30:00;321.4100000;322.0300000;321.1600000;321.2100000;22987
13/10/20;22:00:00;321.2500000;321.7200000;320.7100000;321.5500000;37615
13/10/20;22:30:00;321.5200000;322.8100000;321.4800000;322.6000000;30737
13/10/20;23:00:00;322.6400000;322.8900000;321.6600000;321.6600000;40990
13/10/20;23:30:00;321.7100000;321.7100000;321.5500000;321.5900000;497
14/10/20;00:00:00;322.0800000;322.0800000;321.7200000;321.7200000;387
14/10/20;00:30:00;321.7200000;321.7200000;321.7200000;321.7200000;10
14/10/20;01:00:00;322.0000000;322.0000000;322.0000000;322.0000000;10
14/10/20;01:30:00;321.9200000;321.9900000;321.8800000;321.9900000;2020
14/10/20;15:00:00;321.5900000;321.5900000;321.4000000;321.4000000;302
14/10/20;15:30:00;321.6700000;321.6700000;321.6700000;321.6700000;100
14/10/20;16:00:00;321.9500000;322.6100000;321.8200000;322.5800000;2430
14/10/20;16:30:00;322.4000000;322.4200000;322.4000000;322.4200000;200
14/10/20;17:00:00;322.2200000;323.3000000;321.9400000;323.1200000;39901
14/10/20;17:30:00;323.1400000;323.1800000;321.6100000;321.6800000;24878
14/10/20;18:00:00;321.7300000;322.3900000;321.3400000;322.1100000;37185
14/10/20;18:30:00;322.2600000;322.3400000;321.5500000;321.5700000;18565
14/10/20;19:00:00;321.6200000;321.7300000;319.7200000;319.8700000;32679
14/10/20;19:30:00;319.8500000;320.5900000;318.9200000;319.5800000;35037
14/10/20;20:00:00;319.5700000;319.9700000;319.0500000;319.8000000;18696
14/10/20;20:30:00;319.6400000;320.1000000;319.3900000;319.4600000;23142
14/10/20;21:00:00;319.4800000;319.9000000;318.9800000;319.8000000;22350
14/10/20;21:30:00;319.7900000;320.3700000;319.5600000;319.7600000;25968
14/10/20;22:00:00;319.8000000;319.9400000;318.9600000;319.8100000;27763
14/10/20;22:30:00;319.9100000;320.8200000;319.6500000;320.3700000;31152
14/10/20;23:00:00;320.2600000;320.8800000;319.5300000;319.7300000;44716
14/10/20;23:30:00;319.6400000;319.7900000;319.4800000;319.7300000;1857
15/10/20;00:00:00;319.6700000;319.6800000;319.5600000;319.6000000;219
15/10/20;00:30:00;319.7000000;319.7200000;319.5800000;319.5800000;144
15/10/20;01:00:00;320.6800000;320.6800000;319.5500000;319.6400000;53
15/10/20;01:30:00;319.7400000;319.7400000;319.7400000;319.7400000;20
15/10/20;02:00:00;320.0600000;320.0600000;319.3200000;319.3800000;186
15/10/20;15:00:00;316.6300000;316.6300000;316.4200000;316.4200000;300
15/10/20;15:30:00;316.3900000;316.3900000;315.9100000;316.2500000;219
15/10/20;16:00:00;315.8000000;316.0800000;315.5900000;315.7000000;5288
15/10/20;16:30:00;315.8500000;316.2500000;315.7000000;315.7000000;2258
15/10/20;17:00:00;315.7800000;317.5000000;315.2500000;317.5000000;81289
15/10/20;17:30:00;317.5000000;317.5600000;316.4900000;316.7100000;40366
15/10/20;18:00:00;316.7000000;316.7900000;315.8800000;316.7000000;26719
15/10/20;18:30:00;316.5700000;317.8400000;316.1600000;317.3000000;29089
15/10/20;19:00:00;317.3500000;318.1500000;317.2200000;317.5500000;33138
15/10/20;19:30:00;317.4400000;317.7600000;317.0700000;317.1800000;39409
15/10/20;20:00:00;317.1400000;317.7400000;316.7800000;317.7100000;29915
15/10/20;20:30:00;317.7100000;318.2000000;317.6500000;317.9000000;19275
15/10/20;21:00:00;317.8700000;318.5700000;317.8700000;318.3000000;19884
15/10/20;21:30:00;318.3300000;318.7600000;318.3300000;318.7000000;16853
15/10/20;22:00:00;318.6900000;318.7800000;318.1300000;318.7100000;19060
15/10/20;22:30:00;318.6500000;319.4300000;318.5700000;319.3800000;28996
15/10/20;23:00:00;319.4000000;319.7200000;318.8500000;319.2700000;92647
15/10/20;23:30:00;319.2900000;319.2900000;319.2000000;319.2400000;300
16/10/20;00:00:00;319.2400000;319.4100000;319.2400000;319.3600000;208
16/10/20;00:30:00;319.1500000;319.1500000;319.1400000;319.1400000;800
16/10/20;15:30:00;320.0500000;320.0800000;319.9100000;320.0800000;201
16/10/20;16:00:00;320.1000000;320.5700000;320.1000000;320.4900000;779
16/10/20;16:30:00;320.6500000;320.7000000;320.2000000;320.6600000;2149
16/10/20;17:00:00;320.6000000;320.7900000;319.9900000;320.6900000;36805
16/10/20;17:30:00;320.7100000;322.1300000;320.6900000;322.1100000;31484
16/10/20;18:00:00;322.1400000;322.1900000;321.3900000;321.4100000;30748
